NUM;FECHA_CORTE;PERIODO;EMPRESA_OPERADORA;UBIGEO_CCPP;UBIGEO_DISTRITO;DEPARTAMENTO;PROVINCIA;DISTRITO;CENTRO_POBLADO;LATITUD;LONGITUD;2G;3G;4G;5G;VOZ;SMS;MMS;HASTA_1_MBPS;MÁS_DE_1_MBPS;CANT_EB_2G;CANT_EB_3G;CANT_EB_4G;CANT_EB_5G
20039;20230613;202303;Viettel Perú S.A.C.;2101070043;210107;PUNO;PUNO;COATA;CHINCHE COJELAQUE PATA;-15.58241;-69.96469;0;1;1;0;1;1;1;0;1;0;0;0;0
20040;20230613;202303;Viettel Perú S.A.C.;2101070044;210107;PUNO;PUNO;COATA;PACCACHE;-15.57947;-69.94634;0;1;1;0;1;1;1;0;1;0;0;0;0
20041;20230613;202303;Viettel Perú S.A.C.;2101070045;210107;PUNO;PUNO;COATA;PUTUCUNE PATA;-15.58599;-69.94012;0;1;1;0;1;1;1;0;1;0;0;0;0
20042;20230613;202303;Viettel Perú S.A.C.;2101070046;210107;PUNO;PUNO;COATA;COJELAQUE LLANTAPATA;-15.58591;-69.95581;0;1;1;0;1;1;1;0;1;0;0;0;0
20043;20230613;202303;Viettel Perú S.A.C.;2101070047;210107;PUNO;PUNO;COATA;COJELAQUE CALLEJON PATA;-15.59719;-69.94248;0;1;0;0;1;1;1;0;1;0;0;0;0
20044;20230613;202303;Viettel Perú S.A.C.;2101070048;210107;PUNO;PUNO;COATA;COJELAQUE PATA;-15.59718;-69.93725;0;1;0;0;1;1;1;0;1;0;0;0;0
20045;20230613;202303;Viettel Perú S.A.C.;2101070049;210107;PUNO;PUNO;COATA;CONCHO MOCCO;-15.59623;-69.92981;0;1;0;0;1;1;1;0;1;0;0;0;0
20046;20230613;202303;Viettel Perú S.A.C.;2101070050;210107;PUNO;PUNO;COATA;YANAMOCCO;-15.59853;-69.92447;0;1;0;0;1;1;1;0;1;0;0;0;0
20047;20230613;202303;Viettel Perú S.A.C.;2101070051;210107;PUNO;PUNO;COATA;JAILLA (JAYLLAS);-15.60206;-69.92378;0;1;0;0;1;1;1;0;1;0;0;0;0
20048;20230613;202303;Viettel Perú S.A.C.;2101070052;210107;PUNO;PUNO;COATA;DESVIO CANDILE;-15.58893;-69.9616;0;1;1;0;1;1;1;0;1;0;0;0;0
20049;20230613;202303;Viettel Perú S.A.C.;2101070053;210107;PUNO;PUNO;COATA;POJSIN CARATA;-15.60578;-69.92752;0;1;0;0;1;1;1;0;1;0;0;0;0
20050;20230613;202303;Viettel Perú S.A.C.;2101070054;210107;PUNO;PUNO;COATA;CANDILE CENTRAL;-15.60091;-69.94808;0;1;1;0;1;1;1;0;1;0;0;0;0
20051;20230613;202303;Viettel Perú S.A.C.;2101070055;210107;PUNO;PUNO;COATA;QUEATA;-15.61627;-69.91774;0;1;0;0;1;1;1;0;1;0;0;0;0
20052;20230613;202303;Viettel Perú S.A.C.;2101070056;210107;PUNO;PUNO;COATA;CHINGONE;-15.54245;-69.87164;0;1;0;0;1;1;1;0;1;0;0;0;0
20053;20230613;202303;Viettel Perú S.A.C.;2101070058;210107;PUNO;PUNO;COATA;AREMOCCO;-15.60321;-69.92236;0;1;0;0;1;1;1;0;1;0;0;0;0
20054;20230613;202303;Viettel Perú S.A.C.;2101070059;210107;PUNO;PUNO;COATA;POJSIN PAMPA;-15.6019;-69.92929;0;1;0;0;1;1;1;0;1;0;0;0;0
20055;20230613;202303;Viettel Perú S.A.C.;2101070060;210107;PUNO;PUNO;COATA;POCCOTO;-15.53877;-69.90583;0;1;0;0;1;1;1;0;1;0;0;0;0
20056;20230613;202303;Viettel Perú S.A.C.;2101070061;210107;PUNO;PUNO;COATA;TUCUNI;-15.54559;-69.90523;0;1;0;0;1;1;1;0;1;0;0;0;0
20057;20230613;202303;Viettel Perú S.A.C.;2101070062;210107;PUNO;PUNO;COATA;JUCHORCCO;-15.55797;-69.92036;0;1;1;0;1;1;1;0;1;0;0;0;0
20058;20230613;202303;Viettel Perú S.A.C.;2101070063;210107;PUNO;PUNO;COATA;UMANCHE PATA;-15.56273;-69.90374;0;1;0;0;1;1;1;0;1;0;0;0;0
20059;20230613;202303;Viettel Perú S.A.C.;2101070064;210107;PUNO;PUNO;COATA;MAMANCHILE;-15.5523;-69.95572;0;1;1;0;1;1;1;0;1;0;0;0;0
20060;20230613;202303;Viettel Perú S.A.C.;2101080001;021203;PUNO;PUNO;HUATA;HUATA;-15.61524;-69.97153;0;1;0;0;1;1;1;0;1;0;0;0;0
20061;20230613;202303;Viettel Perú S.A.C.;2101080004;021203;PUNO;PUNO;HUATA;CHINCHERPAMPA;-15.58091;-69.9832;0;1;1;0;1;1;1;0;1;0;0;0;0
20062;20230613;202303;Viettel Perú S.A.C.;2101080005;021203;PUNO;PUNO;HUATA;QUIALJACHI PAMPA;-15.59119;-69.96923;0;1;1;0;1;1;1;0;1;0;0;0;0
20063;20230613;202303;Viettel Perú S.A.C.;2101080006;021203;PUNO;PUNO;HUATA;QUIALJACHI CHUPA;-15.59637;-69.97147;0;1;1;0;1;1;1;0;1;0;0;0;0
20064;20230613;202303;Viettel Perú S.A.C.;2101080007;021203;PUNO;PUNO;HUATA;VIZCACHANI;-15.60094;-69.98659;0;1;0;0;1;1;1;0;1;0;0;0;0
20065;20230613;202303;Viettel Perú S.A.C.;2101080008;021203;PUNO;PUNO;HUATA;CAIJANO PATA;-15.60172;-70.01084;0;1;0;0;1;1;1;0;1;0;0;0;0
20066;20230613;202303;Viettel Perú S.A.C.;2101080009;021203;PUNO;PUNO;HUATA;CARCALLA;-15.60729;-69.9853;0;1;0;0;1;1;1;0;1;0;0;0;0
20067;20230613;202303;Viettel Perú S.A.C.;2101080010;021203;PUNO;PUNO;HUATA;CHUCUZAN;-15.60299;-69.96677;0;1;1;0;1;1;1;0;1;0;0;0;0
20068;20230613;202303;Viettel Perú S.A.C.;2101080011;021203;PUNO;PUNO;HUATA;JUCALLATA CHAQUI;-15.61273;-69.95781;0;1;0;0;1;1;1;0;1;0;0;0;0
20069;20230613;202303;Viettel Perú S.A.C.;2101080012;021203;PUNO;PUNO;HUATA;YUPILE;-15.61341;-69.96631;0;1;1;0;1;1;1;0;1;0;0;0;0
20070;20230613;202303;Viettel Perú S.A.C.;2101080013;021203;PUNO;PUNO;HUATA;APACHETA;-15.60895;-69.97196;0;1;0;0;1;1;1;0;1;0;0;0;0
20071;20230613;202303;Viettel Perú S.A.C.;2101080014;021203;PUNO;PUNO;HUATA;KAPICE;-15.61334;-69.97495;0;1;0;0;1;1;1;0;1;0;0;0;0
20072;20230613;202303;Viettel Perú S.A.C.;2101080015;021203;PUNO;PUNO;HUATA;AIRAMOCCO;-15.61262;-69.97815;0;1;0;0;1;1;1;0;1;0;0;0;0
20073;20230613;202303;Viettel Perú S.A.C.;2101080016;021203;PUNO;PUNO;HUATA;CERCAPAMPA;-15.61224;-69.98337;0;1;0;0;1;1;1;0;1;0;0;0;0
20074;20230613;202303;Viettel Perú S.A.C.;2101080017;021203;PUNO;PUNO;HUATA;CAMIÑATA;-15.60907;-69.99162;0;1;1;0;1;1;1;0;1;0;0;0;0
20075;20230613;202303;Viettel Perú S.A.C.;2101080018;021203;PUNO;PUNO;HUATA;PAULO MOCCO;-15.6168;-69.99767;0;1;0;0;1;1;1;0;1;0;0;0;0
20076;20230613;202303;Viettel Perú S.A.C.;2101080019;021203;PUNO;PUNO;HUATA;COCOPE;-15.61705;-69.97249;0;1;0;0;1;1;1;0;1;0;0;0;0
20077;20230613;202303;Viettel Perú S.A.C.;2101080020;021203;PUNO;PUNO;HUATA;ÑUÑURI;-15.6175;-69.96408;0;1;0;0;1;1;1;0;1;0;0;0;0
20078;20230613;202303;Viettel Perú S.A.C.;2101080021;021203;PUNO;PUNO;HUATA;TUFRECHAQUI;-15.61748;-69.9558;0;1;0;0;1;1;1;0;1;0;0;0;0
20079;20230613;202303;Viettel Perú S.A.C.;2101080022;021203;PUNO;PUNO;HUATA;CANDILE;-15.61792;-69.94112;0;1;0;0;1;1;1;0;1;0;0;0;0
20080;20230613;202303;Viettel Perú S.A.C.;2101080023;021203;PUNO;PUNO;HUATA;JUCHATA;-15.61639;-69.94599;0;1;1;0;1;1;1;0;1;0;0;0;0
20081;20230613;202303;Viettel Perú S.A.C.;2101080025;021203;PUNO;PUNO;HUATA;CHUCULLA;-15.62582;-69.96783;0;1;0;0;1;1;1;0;1;0;0;0;0
20082;20230613;202303;Viettel Perú S.A.C.;2101080026;021203;PUNO;PUNO;HUATA;PARARANI;-15.62502;-69.98171;0;1;0;0;1;1;1;0;1;0;0;0;0
20083;20230613;202303;Viettel Perú S.A.C.;2101080027;021203;PUNO;PUNO;HUATA;CHUJÑA COTO;-15.62595;-69.99506;0;1;0;0;1;1;1;0;1;0;0;0;0
20084;20230613;202303;Viettel Perú S.A.C.;2101080028;021203;PUNO;PUNO;HUATA;QUIVILLACA;-15.61612;-70.00715;0;1;0;0;1;1;1;0;1;0;0;0;0
20085;20230613;202303;Viettel Perú S.A.C.;2101080029;021203;PUNO;PUNO;HUATA;PARI ESQUINA;-15.62776;-70.01255;0;1;0;0;1;1;1;0;1;0;0;0;0
20086;20230613;202303;Viettel Perú S.A.C.;2101080030;021203;PUNO;PUNO;HUATA;PUCAMOCCO;-15.61586;-70.06358;0;1;0;0;1;1;1;0;1;0;0;0;0
20087;20230613;202303;Viettel Perú S.A.C.;2101080031;021203;PUNO;PUNO;HUATA;SANCACHI;-15.62277;-69.9919;0;1;0;0;1;1;1;0;1;0;0;0;0
20088;20230613;202303;Viettel Perú S.A.C.;2101080032;021203;PUNO;PUNO;HUATA;JIÑARI;-15.62746;-69.97375;0;1;0;0;1;1;1;0;1;0;0;0;0
20089;20230613;202303;Viettel Perú S.A.C.;2101080033;021203;PUNO;PUNO;HUATA;JOCHE;-15.62736;-69.95172;0;1;0;0;1;1;1;0;1;0;0;0;0
20090;20230613;202303;Viettel Perú S.A.C.;2101080034;021203;PUNO;PUNO;HUATA;CARATA;-15.62649;-69.92193;0;1;0;0;1;1;1;0;1;0;0;0;0
20091;20230613;202303;Viettel Perú S.A.C.;2101080035;021203;PUNO;PUNO;HUATA;SIGNATA;-15.63324;-69.9348;0;1;0;0;1;1;1;0;1;0;0;0;0
20092;20230613;202303;Viettel Perú S.A.C.;2101080036;021203;PUNO;PUNO;HUATA;HUANINA;-15.63132;-69.9629;0;1;0;0;1;1;1;0;1;0;0;0;0
20093;20230613;202303;Viettel Perú S.A.C.;2101080037;021203;PUNO;PUNO;HUATA;PANCHA PAMPA;-15.63907;-69.99643;0;1;0;0;1;1;1;0;1;0;0;0;0
20094;20230613;202303;Viettel Perú S.A.C.;2101080039;021203;PUNO;PUNO;HUATA;LLANCACO;-15.63148;-69.94984;0;1;0;0;1;1;1;0;1;0;0;0;0
20095;20230613;202303;Viettel Perú S.A.C.;2101080040;021203;PUNO;PUNO;HUATA;MATARI;-15.64199;-69.95348;0;1;0;0;1;1;1;0;1;0;0;0;0
20096;20230613;202303;Viettel Perú S.A.C.;2101080041;021203;PUNO;PUNO;HUATA;CHUQUIÑA;-15.63554;-69.95502;0;1;0;0;1;1;1;0;1;0;0;0;0
20097;20230613;202303;Viettel Perú S.A.C.;2101080042;021203;PUNO;PUNO;HUATA;MACHASI;-15.65004;-69.94483;0;1;0;0;1;1;1;0;1;0;0;0;0
20098;20230613;202303;Viettel Perú S.A.C.;2101080043;021203;PUNO;PUNO;HUATA;YASIN;-15.64907;-69.94895;0;1;0;0;1;1;1;0;1;0;0;0;0
20099;20230613;202303;Viettel Perú S.A.C.;2101080044;021203;PUNO;PUNO;HUATA;HUARIJON PAMPA;-15.64334;-69.97896;0;1;0;0;1;1;1;0;1;0;0;0;0
20100;20230613;202303;Viettel Perú S.A.C.;2101080045;021203;PUNO;PUNO;HUATA;SASTA PAMPA;-15.65509;-69.98977;0;1;0;0;1;1;1;0;1;0;0;0;0
20101;20230613;202303;Viettel Perú S.A.C.;2101080046;021203;PUNO;PUNO;HUATA;JUCHUY PANCHA;-15.65199;-69.99874;0;1;0;0;1;1;1;0;1;0;0;0;0
20102;20230613;202303;Viettel Perú S.A.C.;2101080047;021203;PUNO;PUNO;HUATA;CORISI;-15.65789;-69.9475;0;1;0;0;1;1;1;0;1;0;0;0;0
20103;20230613;202303;Viettel Perú S.A.C.;2101080048;021203;PUNO;PUNO;HUATA;KAPY CRUZ;-15.67973;-69.96306;0;1;0;0;1;1;1;0;1;0;0;0;0
20104;20230613;202303;Viettel Perú S.A.C.;2101080049;021203;PUNO;PUNO;HUATA;JUCHUY KAPY;-15.66177;-69.94158;0;1;0;0;1;1;1;0;1;0;0;0;0
20105;20230613;202303;Viettel Perú S.A.C.;2101080050;021203;PUNO;PUNO;HUATA;MAJANO CHICO;-15.66475;-69.94321;0;1;0;0;1;1;1;0;1;0;0;0;0
20106;20230613;202303;Viettel Perú S.A.C.;2101080051;021203;PUNO;PUNO;HUATA;JUCHUY MORO;-15.66706;-69.95297;0;1;0;0;1;1;1;0;1;0;0;0;0
20107;20230613;202303;Viettel Perú S.A.C.;2101080052;021203;PUNO;PUNO;HUATA;TINAJEROS;-15.65828;-69.94187;0;1;0;0;1;1;1;0;1;0;0;0;0
20108;20230613;202303;Viettel Perú S.A.C.;2101080053;021203;PUNO;PUNO;HUATA;MORO VIEJO;-15.668;-69.97023;0;1;0;0;1;1;1;0;1;0;0;0;0
20109;20230613;202303;Viettel Perú S.A.C.;2101080054;021203;PUNO;PUNO;HUATA;ALLAN MOCCO;-15.67825;-69.97122;0;1;0;0;1;1;1;0;1;0;0;0;0
20110;20230613;202303;Viettel Perú S.A.C.;2101080055;021203;PUNO;PUNO;HUATA;MORRO YASIN MOCCO;-15.65396;-69.93646;0;1;0;0;1;1;1;0;1;0;0;0;0
20111;20230613;202303;Viettel Perú S.A.C.;2101080056;021203;PUNO;PUNO;HUATA;PUCARANI;-15.6096;-69.95959;0;1;1;0;1;1;1;0;1;0;0;0;0
20112;20230613;202303;Viettel Perú S.A.C.;2101080057;021203;PUNO;PUNO;HUATA;POJSILLIN;-15.65096;-69.97079;0;1;0;0;1;1;1;0;1;0;0;0;0
20113;20230613;202303;Viettel Perú S.A.C.;2101080058;021203;PUNO;PUNO;HUATA;TITINO;-15.66417;-69.94146;0;1;0;0;1;1;1;0;1;0;0;0;0
20114;20230613;202303;Viettel Perú S.A.C.;2101080059;021203;PUNO;PUNO;HUATA;MAJANO GRANDE;-15.66937;-69.9454;0;1;0;0;1;1;1;0;1;0;0;0;0
20115;20230613;202303;Viettel Perú S.A.C.;2101080060;021203;PUNO;PUNO;HUATA;NEGRONI;-15.67334;-69.94777;0;1;0;0;1;1;1;0;1;0;0;0;0
20116;20230613;202303;Viettel Perú S.A.C.;2101080061;021203;PUNO;PUNO;HUATA;CRUCERO PALCA PAMPA;-15.6029;-69.96402;0;1;1;0;1;1;1;0;1;0;0;0;0
20117;20230613;202303;Viettel Perú S.A.C.;2101080062;021203;PUNO;PUNO;HUATA;CRUCERO PAMPA;-15.60466;-69.95552;0;1;1;0;1;1;1;0;1;0;0;0;0
20118;20230613;202303;Viettel Perú S.A.C.;2101080063;021203;PUNO;PUNO;HUATA;TUFRE;-15.614937;-69.95753;0;1;0;0;1;1;1;0;1;0;0;0;0
20119;20230613;202303;Viettel Perú S.A.C.;2101080064;021203;PUNO;PUNO;HUATA;PILLON;-15.68217;-69.96106;0;1;0;0;1;1;1;0;1;0;0;0;0
20120;20230613;202303;Viettel Perú S.A.C.;2101080066;021203;PUNO;PUNO;HUATA;MANCO CAPAC;-15.65741;-69.93936;0;1;0;0;1;1;1;0;1;0;0;0;0
20121;20230613;202303;Viettel Perú S.A.C.;2101080068;021203;PUNO;PUNO;HUATA;CORTE;-15.63811;-70.03205;0;1;0;0;1;1;1;0;1;0;0;0;0
20122;20230613;202303;Viettel Perú S.A.C.;2101080069;021203;PUNO;PUNO;HUATA;MARCA PAQUE;-15.63531;-70.06743;0;1;0;0;1;1;1;0;1;0;0;0;0
20123;20230613;202303;Viettel Perú S.A.C.;2101080071;021203;PUNO;PUNO;HUATA;PUQUIANI;-15.64727;-69.96511;0;1;0;0;1;1;1;0;1;0;0;0;0
20124;20230613;202303;Viettel Perú S.A.C.;2101080072;021203;PUNO;PUNO;HUATA;YANA MOCCO CHUÑO MOCCO;-15.68396;-69.9657;0;1;0;0;1;1;1;0;1;0;0;0;0
20125;20230613;202303;Viettel Perú S.A.C.;2101080073;021203;PUNO;PUNO;HUATA;CHIHUATA;-15.61802;-70.06255;0;1;0;0;1;1;1;0;1;0;0;0;0
20126;20230613;202303;Viettel Perú S.A.C.;2101090001;210109;PUNO;PUNO;MAÑAZO;MAÑAZO;-15.80125698;-70.34349357;0;1;1;0;1;1;1;0;1;0;1;1;0
20127;20230613;202303;Viettel Perú S.A.C.;2101090007;210109;PUNO;PUNO;MAÑAZO;MOROQUITA;-15.76714;-70.35208;0;1;0;0;1;1;1;0;1;0;0;0;0
20128;20230613;202303;Viettel Perú S.A.C.;2101090012;210109;PUNO;PUNO;MAÑAZO;AYRAMPUNE;-15.7757;-70.37527;0;1;0;0;1;1;1;0;1;0;0;0;0
20129;20230613;202303;Viettel Perú S.A.C.;2101090013;210109;PUNO;PUNO;MAÑAZO;CARI CARI;-15.78178;-70.37485;0;1;0;0;1;1;1;0;1;0;0;0;0
20130;20230613;202303;Viettel Perú S.A.C.;2101090014;210109;PUNO;PUNO;MAÑAZO;AÑASANI;-15.77789;-70.35417;0;1;0;0;1;1;1;0;1;0;0;0;0
20131;20230613;202303;Viettel Perú S.A.C.;2101090015;210109;PUNO;PUNO;MAÑAZO;HUNCAYLLANI;-15.77581;-70.34066;0;1;0;0;1;1;1;0;1;0;0;0;0
20132;20230613;202303;Viettel Perú S.A.C.;2101090016;210109;PUNO;PUNO;MAÑAZO;JATUN MAYO;-15.78872;-70.35031;0;1;1;0;1;1;1;0;1;0;0;0;0
20133;20230613;202303;Viettel Perú S.A.C.;2101090017;210109;PUNO;PUNO;MAÑAZO;OCOCCOLLO;-15.79508;-70.3468;0;1;1;0;1;1;1;0;1;0;0;0;0
20134;20230613;202303;Viettel Perú S.A.C.;2101090018;210109;PUNO;PUNO;MAÑAZO;SIHUILLANE;-15.79899;-70.35923;0;1;0;0;1;1;1;0;1;0;0;0;0
20135;20230613;202303;Viettel Perú S.A.C.;2101090020;210109;PUNO;PUNO;MAÑAZO;ACCOPATA;-15.78397;-70.38109;0;1;0;0;1;1;1;0;1;0;0;0;0
20136;20230613;202303;Viettel Perú S.A.C.;2101090030;210109;PUNO;PUNO;MAÑAZO;CCOLLPANE O YURACCANCHA;-15.80463;-70.36673;0;1;0;0;1;1;1;0;1;0;0;0;0
20137;20230613;202303;Viettel Perú S.A.C.;2101090031;210109;PUNO;PUNO;MAÑAZO;MARCAHUE;-15.80562;-70.36025;0;1;1;0;1;1;1;0;1;0;0;0;0
20138;20230613;202303;Viettel Perú S.A.C.;2101090032;210109;PUNO;PUNO;MAÑAZO;APACHETA;-15.80435833;-70.35545;0;1;1;0;1;1;1;0;1;0;0;0;0
20139;20230613;202303;Viettel Perú S.A.C.;2101090033;210109;PUNO;PUNO;MAÑAZO;VISTA ALEGRE;-15.80860667;-70.349905;0;1;1;0;1;1;1;0;1;0;0;0;0
20140;20230613;202303;Viettel Perú S.A.C.;2101090034;210109;PUNO;PUNO;MAÑAZO;JAHUASQUIPA;-15.81071;-70.33905;0;1;1;0;1;1;1;0;1;0;0;0;0
20141;20230613;202303;Viettel Perú S.A.C.;2101090035;210109;PUNO;PUNO;MAÑAZO;CANLLACOLLO;-15.79445;-70.32607;0;1;1;0;1;1;1;0;1;0;0;0;0
20142;20230613;202303;Viettel Perú S.A.C.;2101090036;210109;PUNO;PUNO;MAÑAZO;QUEARAYA;-15.803;-70.31722;0;1;1;0;1;1;1;0;1;0;0;0;0
20143;20230613;202303;Viettel Perú S.A.C.;2101090038;210109;PUNO;PUNO;MAÑAZO;CALACAMPANA;-15.81441833;-70.32072167;0;1;0;0;1;1;1;0;1;0;0;0;0
20144;20230613;202303;Viettel Perú S.A.C.;2101090039;210109;PUNO;PUNO;MAÑAZO;TOCCOMARCA;-15.81587;-70.33054;0;1;0;0;1;1;1;0;1;0;0;0;0
20145;20230613;202303;Viettel Perú S.A.C.;2101090040;210109;PUNO;PUNO;MAÑAZO;CARCEL CANCHA;-15.81496;-70.35443;0;1;0;0;1;1;1;0;1;0;0;0;0
20146;20230613;202303;Viettel Perú S.A.C.;2101090041;210109;PUNO;PUNO;MAÑAZO;HUILAMOCO;-15.82451;-70.35966;0;1;0;0;1;1;1;0;1;0;0;0;0
20147;20230613;202303;Viettel Perú S.A.C.;2101090042;210109;PUNO;PUNO;MAÑAZO;COCHERAYA;-15.81756;-70.36755;0;1;0;0;1;1;1;0;1;0;0;0;0
20148;20230613;202303;Viettel Perú S.A.C.;2101100001;210110;PUNO;PUNO;PAUCARCOLLA;PAUCARCOLLA;-15.74516;-70.05623;0;1;1;0;1;1;1;0;1;0;1;0;0
20149;20230613;202303;Viettel Perú S.A.C.;2101100002;210110;PUNO;PUNO;PAUCARCOLLA;SUCAIRE;-15.65037;-70.06431;0;1;0;0;1;1;1;0;1;0;0;0;0
20150;20230613;202303;Viettel Perú S.A.C.;2101100003;210110;PUNO;PUNO;PAUCARCOLLA;COJELACA;-15.66511;-70.05621;0;1;0;0;1;1;1;0;1;0;0;0;0
20151;20230613;202303;Viettel Perú S.A.C.;2101100004;210110;PUNO;PUNO;PAUCARCOLLA;MORO;-15.67438;-70.06706;0;1;0;0;1;1;1;0;1;0;0;0;0
20152;20230613;202303;Viettel Perú S.A.C.;2101100005;210110;PUNO;PUNO;PAUCARCOLLA;ESTACION LLPA;-15.67381;-70.06485;0;1;0;0;1;1;1;0;1;0;0;0;0
20153;20230613;202303;Viettel Perú S.A.C.;2101100006;210110;PUNO;PUNO;PAUCARCOLLA;PACHACURO;-15.67245;-70.05721;0;1;0;0;1;1;1;0;1;0;0;0;0
20154;20230613;202303;Viettel Perú S.A.C.;2101100007;210110;PUNO;PUNO;PAUCARCOLLA;TICAN;-15.68327;-70.0467;0;1;0;0;1;1;1;0;1;0;0;0;0
20155;20230613;202303;Viettel Perú S.A.C.;2101100008;210110;PUNO;PUNO;PAUCARCOLLA;YANAMOCCO;-15.7048;-70.03969;0;1;0;0;1;1;1;0;1;0;0;0;0
20156;20230613;202303;Viettel Perú S.A.C.;2101100009;210110;PUNO;PUNO;PAUCARCOLLA;PALCA;-15.70415;-70.03068;0;1;0;0;1;1;1;0;1;0;0;0;0
20157;20230613;202303;Viettel Perú S.A.C.;2101100010;210110;PUNO;PUNO;PAUCARCOLLA;ACCOMARINE ALCOMARINE;-15.70617;-70.04612;0;1;1;0;1;1;1;0;1;0;0;0;0
20158;20230613;202303;Viettel Perú S.A.C.;2101100011;210110;PUNO;PUNO;PAUCARCOLLA;CANAORA;-15.71561;-70.03389;0;1;0;0;1;1;1;0;1;0;0;0;0
20159;20230613;202303;Viettel Perú S.A.C.;2101100012;210110;PUNO;PUNO;PAUCARCOLLA;CANCHARANI;-15.71475;-70.05847;0;1;1;0;1;1;1;0;1;0;0;0;0
20160;20230613;202303;Viettel Perú S.A.C.;2101100013;210110;PUNO;PUNO;PAUCARCOLLA;COAJATA;-15.72073;-70.0729;0;1;1;0;1;1;1;0;1;0;0;0;0
20161;20230613;202303;Viettel Perú S.A.C.;2101100014;210110;PUNO;PUNO;PAUCARCOLLA;PUCAMAYO PAMPA;-15.71156;-70.06609;0;1;1;0;1;1;1;0;1;0;0;0;0
20162;20230613;202303;Viettel Perú S.A.C.;2101100015;210110;PUNO;PUNO;PAUCARCOLLA;ILLPA;-15.71184;-70.0834;0;0;1;0;0;0;0;0;1;0;0;0;0
20163;20230613;202303;Viettel Perú S.A.C.;2101100016;210110;PUNO;PUNO;PAUCARCOLLA;YANICO RUMINI;-15.70736;-70.09556;0;1;1;0;1;1;1;0;1;0;1;1;0
20164;20230613;202303;Viettel Perú S.A.C.;2101100018;210110;PUNO;PUNO;PAUCARCOLLA;VIZCACHANE;-15.71915;-70.06809;0;1;1;0;1;1;1;0;1;0;0;0;0
20165;20230613;202303;Viettel Perú S.A.C.;2101100019;210110;PUNO;PUNO;PAUCARCOLLA;HUANCARANE;-15.71701833;-70.07333833;0;1;1;0;1;1;1;0;1;0;0;0;0
20166;20230613;202303;Viettel Perú S.A.C.;2101100020;210110;PUNO;PUNO;PAUCARCOLLA;LICHIHUMA;-15.7303;-70.06902;0;1;1;0;1;1;1;0;1;0;0;0;0
20167;20230613;202303;Viettel Perú S.A.C.;2101100022;210110;PUNO;PUNO;PAUCARCOLLA;SACHAS;-15.72215;-70.0462;0;1;1;0;1;1;1;0;1;0;0;0;0
20168;20230613;202303;Viettel Perú S.A.C.;2101100023;210110;PUNO;PUNO;PAUCARCOLLA;CORTE ESTACION;-15.74227;-70.04561;0;1;1;0;1;1;1;0;1;0;0;0;0
20169;20230613;202303;Viettel Perú S.A.C.;2101100024;210110;PUNO;PUNO;PAUCARCOLLA;TUMOCO MOCCO;-15.7404;-70.04338;0;1;1;0;1;1;1;0;1;0;0;0;0
20170;20230613;202303;Viettel Perú S.A.C.;2101100025;210110;PUNO;PUNO;PAUCARCOLLA;SANTA BARBARA;-15.74504;-70.0517;0;1;0;0;1;1;1;0;1;0;0;0;0
20171;20230613;202303;Viettel Perú S.A.C.;2101100026;210110;PUNO;PUNO;PAUCARCOLLA;LLOCAJACHE;-15.74407;-70.03852;0;1;1;0;1;1;1;0;1;0;0;0;0
20172;20230613;202303;Viettel Perú S.A.C.;2101100027;210110;PUNO;PUNO;PAUCARCOLLA;CCOCOTEA;-15.73977;-70.05181;0;1;1;0;1;1;1;0;1;0;0;0;0
20173;20230613;202303;Viettel Perú S.A.C.;2101100028;210110;PUNO;PUNO;PAUCARCOLLA;HUASACCATA;-15.74568;-70.06536;0;1;1;0;1;1;1;0;1;0;0;0;0
20174;20230613;202303;Viettel Perú S.A.C.;2101100029;210110;PUNO;PUNO;PAUCARCOLLA;ALIPATA;-15.74007;-70.08055;0;1;1;0;1;1;1;0;1;0;0;0;0
20175;20230613;202303;Viettel Perú S.A.C.;2101100030;210110;PUNO;PUNO;PAUCARCOLLA;CHALE;-15.73152;-70.08514;0;0;1;0;0;0;0;0;1;0;0;0;0
20176;20230613;202303;Viettel Perú S.A.C.;2101100032;210110;PUNO;PUNO;PAUCARCOLLA;COLILA;-15.73026;-70.12262;0;1;1;0;1;1;1;0;1;0;0;0;0
20177;20230613;202303;Viettel Perú S.A.C.;2101100033;210110;PUNO;PUNO;PAUCARCOLLA;PACCARA MUÑANI;-15.74372;-70.13263;0;1;0;0;1;1;1;0;1;0;0;0;0
20178;20230613;202303;Viettel Perú S.A.C.;2101100034;210110;PUNO;PUNO;PAUCARCOLLA;CHINGARANI;-15.75353;-70.15131;0;1;0;0;1;1;1;0;1;0;0;0;0
20179;20230613;202303;Viettel Perú S.A.C.;2101100037;210110;PUNO;PUNO;PAUCARCOLLA;TITILE;-15.74066;-70.08909;0;1;1;0;1;1;1;0;1;0;0;0;0
20180;20230613;202303;Viettel Perú S.A.C.;2101100038;210110;PUNO;PUNO;PAUCARCOLLA;PALCAPATA;-15.75034;-70.08476;0;1;0;0;1;1;1;0;1;0;0;0;0
20181;20230613;202303;Viettel Perú S.A.C.;2101100039;210110;PUNO;PUNO;PAUCARCOLLA;CHULAYARAPATA (CHULARA PATA);-15.75018;-70.06493;0;1;1;0;1;1;1;0;1;0;0;0;0
